#calib2	target2_RT	
7.3496176160292	1.00039311538799
7.3492423982593	0.997744045387994
7.34886718288	0.994781335387994
7.3484919698913	0.998360005387994
7.3481167592932	0.995030005387994
7.3477415510857	0.996531445387994
7.3473663452688	0.989736635387994
7.3469911418425	0.989725915387994
7.3466159408068	0.988890375387994
7.3462407421617	0.987701255387994
7.3458655459072	0.979780165387994
7.3454903520433	0.981456835387994
7.34511516057	0.982524955387994
7.3447399714873	0.982654295387994
7.3443647847952	0.976248345387994
7.3439896004937	0.977194155387994
7.3436144185828	0.968658645387994
7.3432392390625	0.968642915387994
7.3428640619328	0.966769415387994
7.3424888871937	0.968307695387994
7.3421137148452	0.962736095387994
7.3417385448873	0.962210495387994
7.34136337732	0.957428535387994
7.3409882121433	0.953683105387994
7.3406130493572	0.950583545387994
7.3402378889617	0.948368515387994
7.3398627309568	0.945664015387994
7.3394875753425	0.944830145387994
7.3391124221188	0.946610895387994
7.3387372712857	0.948846545387994
7.3383621228432	0.949282845387994
7.3379869767913	0.944666585387994
7.33761183313	0.942236625387994
7.3372366918593	0.943260995387994
7.3368615529792	0.937210405387994
7.3364864164897	0.939755165387994
7.3361112823908	0.939584935387994
7.3357361506825	0.941559035387994
7.3353610213648	0.940108615387994
7.3349858944377	0.938072765387994
7.3346107699012	0.942593295387994
7.3342356477553	0.943801965387994
7.333860528	0.952956875387994
7.3334854106353	0.951143945387994
7.3331102956612	0.948763925387994
7.3327351830777	0.950236045387994
7.3323600728848	0.949407895387994
7.3319849650825	0.953856785387994
7.3316098596708	0.955465275387994
7.3312347566497	0.959443295387994
7.3308596560192	0.958412965387994
7.3304845577793	0.960241875387994
7.33010946193	0.960664835387994
7.3297343684713	0.960413895387994
7.3293592774032	0.964011875387994
7.3289841887257	0.964436495387994
7.3286091024388	0.960842215387994
7.3282340185425	0.959999885387994
7.3278589370368	0.957339485387994
7.3274838579217	0.963871085387994
7.3271087811972	0.960083085387994
7.3267337068633	0.965519745387994
7.32635863492	0.962413035387994
7.3259835653673	0.967867455387994
7.3256084982052	0.968926755387994
7.3252334334337	0.972990355387994
7.3248583710528	0.971604785387994
7.3244833110625	0.975276315387994
7.3241082534628	0.971450645387994
7.3237331982537	0.975867235387994
7.3233581454352	0.975388605387994
7.3229830950073	0.978890145387994
7.32260804697	0.973649225387994
7.3222330013233	0.970216715387994
7.3218579580672	0.967906795387994
7.3214829172017	0.974526605387994
7.3211078787268	0.980261525387994
7.3207328426425	0.979005415387994
7.3203578089488	0.976317015387994
7.3199827776457	0.971193515387994
7.3196077487332	0.965908255387994
7.3192327222113	0.968727555387994
7.31885769808	0.964927395387994
7.3184826763393	0.968555295387994
7.3181076569892	0.968790495387994
7.3177326400297	0.973421775387994
7.3173576254608	0.969810685387994
7.3169826132825	0.969400015387994
7.3166076034948	0.964461175387994
7.3162325960977	0.966099225387994
7.3158575910912	0.965450135387994
7.3154825884753	0.970382535387994
7.31510758825	0.969784695387994
7.3147325904153	0.968695245387994
7.3143575949712	0.965488035387994
7.3139826019177	0.969080055387994
7.3136076112548	0.963320935387994
7.3132326229825	0.961804475387994
7.3128576371008	0.961237875387994
7.3124826536097	0.967276535387994
7.3121076725092	0.968817315387994
7.3117326937993	0.967114175387994
7.31135771748	0.969797455387994
7.3109827435513	0.969761335387994
7.3106077720132	0.968651495387994
7.3102328028657	0.967035615387994
7.3098578361088	0.970795955387994
7.3094828717425	0.976492125387994
7.3091079097668	0.974429455387994
7.3087329501817	0.974725565387994
7.3083579929872	0.974788155387994
7.3079830381833	0.976487365387994
7.30760808577	0.976560195387994
7.3072331357473	0.978312095387994
7.3068581881152	0.975035275387994
7.3064832428737	0.974527795387994
7.3061083000228	0.976307235387994
7.3057333595625	0.980724295387994
7.3053584214928	0.976234635387994
7.3049834858137	0.979194125387994
7.3046085525252	0.977661815387994
7.3042336216273	0.983891455387994
7.30385869312	0.983787735387994
7.3034837670033	0.986969675387994
7.3031088432772	0.992932645387994
7.3027339219417	0.992163265387994
7.3023590029968	0.995289765387994
7.3019840864425	1.00597663538799
7.3016091722788	1.00672122538799
7.3012342605057	1.01045855538799
7.3008593511232	1.00750466538799
7.3004844441313	1.01041897538799
7.30010953953	1.00964816538799
7.2997346373193	1.01907094538799
7.2993597374992	1.02105887538799
7.2989848400697	1.02748938538799
7.2986099450308	1.03018911538799
7.2982350523825	1.04125436538799
7.2978601621248	1.04165371538799
7.2974852742577	1.05431159538799
7.2971103887812	1.04859539538799
7.2967355056953	1.05452641538799
7.296360625	1.05667289538799
7.2959857466953	1.06387182538799
7.2956108707812	1.05835410538799
7.2952359972577	1.06708391538799
7.2948611261248	1.07160099538799
7.2944862573825	1.07740064538799
7.2941113910308	1.07266815538799
7.2937365270697	1.08610900538799
7.2933616654992	1.08850570538799
7.2929868063193	1.09907384538799
7.29261194953	1.09583660538799
7.2922370951313	1.10314878538799
7.2918622431232	1.09999927538799
7.2914873935057	1.11034210538799
7.2911125462788	1.10896738538799
7.2907377014425	1.11858137538799
7.2903628589968	1.11695285538799
7.2899880189417	1.12132152538799
7.2896131812772	1.11457570538799
7.2892383460033	1.11931165538799
7.28886351312	1.11581786538799
7.2884886826273	1.12443276538799
7.2881138545252	1.11883195538799
7.2877390288137	1.12175615538799
7.2873642054928	1.11939128538799
7.2869893845625	1.12387057538799
7.2866145660228	1.11917825538799
7.2862397498737	1.12342485538799
7.2858649361152	1.11870452538799
7.2854901247473	1.12516339538799
7.28511531577	1.12705429538799
7.2847405091833	1.13318046538799
7.2843657049872	1.12413581538799
7.2839909031817	1.12556251538799
7.2836161037668	1.10819336538799
7.2832413067425	1.11460670538799
7.2828665121088	1.10041125538799
7.2824917198657	1.10302289538799
7.2821169300132	1.09787996538799
7.2817421425513	1.10729070538799
7.28136735748	1.10331948538799
7.2809925747993	1.11649354538799
7.2806177945092	1.10644229538799
7.2802430166097	1.11685606538799
7.2798682411008	1.10119577538799
7.2794934679825	1.10474713538799
7.2791186972548	1.09293802538799
7.2787439289177	1.09599908538799
7.2783691629712	1.08978613538799
7.2779943994153	1.09460660538799
7.27761963825	1.08429595538799
7.2772448794753	1.08490034538799
7.2768701230912	1.07883950538799
7.2764953690977	1.08724900538799
7.2761206174948	1.07506056538799
7.2757458682825	1.07928129538799
7.2753711214608	1.06736084538799
7.2749963770297	1.07548555538799
7.2746216349892	1.07091399538799
7.2742468953393	1.07915767538799
7.27387215808	1.07618113538799
7.2734974232113	1.08142872538799
7.2731226907332	1.06560381538799
7.2727479606457	1.06453558538799
7.2723732329488	1.04990752538799
7.2719985076425	1.05891569538799
7.2716237847268	1.05297192538799
7.2712490642017	1.04994138538799
7.2708743460672	1.04604776538799
7.2704996303233	1.04855235538799
7.27012491697	1.04553373538799
7.2697502060073	1.05157765538799
7.2693754974352	1.04813071538799
7.2690007912537	1.04709287538799
7.2686260874628	1.04228957538799
7.2682513860625	1.03704019538799
7.2678766870528	1.02466186538799
7.2675019904337	1.02452155538799
7.2671272962052	1.01792307538799
7.2667526043673	1.02312215538799
7.26637791492	1.01557572538799
7.2660032278633	1.01647397538799
7.2656285431972	1.01556154538799
7.2652538609217	1.01797124538799
7.2648791810368	1.01482101538799
7.2645045035425	1.01667460538799
7.2641298284388	1.01032897538799
7.2637551557257	1.01280959538799
7.2633804854032	0.999924625387994
7.2630058174713	1.00581296538799
7.26263115193	1.00826116538799
7.2622564887793	1.00869747538799
7.2618818280192	1.00567706538799
7.2615071696497	1.00489016538799
7.2611325136708	1.00443156538799
7.2607578600825	1.01245745538799
7.2603832088848	1.00740977538799
7.2600085600777	1.00793906538799
7.2596339136612	1.00458141538799
7.2592592696353	1.00982817538799
7.258884628	1.00031288538799
7.2585099887553	1.00486870538799
7.2581353519012	0.999594415387994
7.2577607174377	1.00761600538799
7.2573860853648	1.00172539538799
7.2570114556825	1.00310667538799
7.2566368283908	0.999956805387994
7.2562622034897	1.01202174538799
7.2558875809792	1.00459083538799
7.2555129608593	1.00885339538799
7.25513834313	1.00213667538799
7.2547637277913	1.00260087538799
7.2543891148432	0.998328765387994
7.2540145042857	1.00893767538799
7.2536398961188	1.00780304538799
7.2532652903425	1.01555141538799
7.2528906869568	1.01143272538799
7.2525160859617	1.01146134538799
7.2521414873572	1.00770493538799
7.2517668911433	1.01070662538799
7.25139229732	1.00895961538799
7.2510177058873	1.01700457538799
7.2506431168452	1.01274820538799
7.2502685301937	1.02207418538799
7.2498939459328	1.01610275538799
7.2495193640625	1.02290137538799
7.2491447845828	1.01820608538799
7.2487702074937	1.01601775538799
7.2483956327952	1.00551029538799
7.2480210604873	1.01097675538799
7.24764649057	0.996508445387994
7.2472719230433	1.00181134538799
7.2468973579072	1.00137885538799
7.2465227951617	1.00475534538799
7.2461482348068	0.997651305387994
7.2457736768425	1.00308378538799
7.2453991212688	0.995130625387994
7.2450245680857	0.992361275387994
7.2446500172932	0.993415315387994
7.2442754688913	0.987407645387994
7.24390092288	0.974802935387994
7.2435263792593	0.977651675387994
7.2431518380292	0.971441115387994
7.2427772991897	0.973923405387994
7.2424027627408	0.969231805387994
7.2420282286825	0.970908365387994
7.2416536970148	0.964873635387994
7.2412791677377	0.969467485387994
7.2409046408512	0.962698665387994
7.2405301163553	0.969501105387994
7.24015559425	0.967508275387994
7.2397810745353	0.971773115387994
7.2394065572112	0.965790475387994
7.2390320422777	0.970446785387994
7.2386575297348	0.966001595387994
7.2382830195825	0.976987325387994
7.2379085118208	0.977796875387994
7.2375340064497	0.980939235387994
7.2371595034692	0.982183415387994
7.2367850028793	0.989599425387994
7.23641050468	0.995316345387994
7.2360360088713	1.00473114538799
7.2356615154532	1.00222393538799
7.2352870244257	1.00942286538799
7.2349125357888	1.00902434538799
7.2345380495425	1.02317448538799
7.2341635656868	1.02496954538799
7.2337890842217	1.03586622538799
7.2334146051472	1.03273662538799
7.2330401284633	1.04233809538799
7.23266565417	1.03569563538799
7.2322911822673	1.04954858538799
7.2319167127552	1.04353829538799
7.2315422456337	1.05661448538799
7.2311677809028	1.05814536538799
7.2307933185625	1.07196780538799
7.2304188586128	1.08224102538799
7.2300444010537	1.09790714538799
7.2296699458852	1.10132869538799
7.2292954931073	1.11178370538799
7.22892104272	1.11160465538799
7.2285465947233	1.13460548538799
7.2281721491172	1.12904008538799
7.2277977059017	1.13824304538799
7.2274232650768	1.14507528538799
7.2270488266425	1.15650864538799
7.2266743905988	1.15820129538799
7.2262999569457	1.16532548538799
7.2259255256832	1.17723139538799
7.2255510968113	1.17816110538799
7.22517667033	1.18932088538799
7.2248022462393	1.19340726538799
7.2244278245392	1.19796057538799
7.2240534052297	1.19562169538799
7.2236789883108	1.21268459538799
7.2233045737825	1.20927497538799
7.2229301616448	1.21856804538799
7.2225557518977	1.21215494538799
7.2221813445412	1.21027668538799
7.2218069395753	1.21398552538799
7.221432537	1.21108277538799
7.2210581368153	1.20491703538799
7.2206837390212	1.21018346538799
7.2203093436177	1.20848103538799
7.2199349506048	1.20132430538799
7.2195605599825	1.19393654538799
7.2191861717508	1.18450208538799
7.2188117859097	1.17751928538799
7.2184374024592	1.16359528538799
7.2180630213993	1.15955837538799
7.21768864273	1.15552278538799
7.2173142664513	1.15270563538799
7.2169398925632	1.13952156538799
7.2165655210657	1.14120348538799
7.2161911519588	1.12277670538799
7.2158167852425	1.11063727538799
7.2154424209168	1.10255046538799
7.2150680589817	1.09474381538799
7.2146936994372	1.08197256538799
7.2143193422833	1.06712671538799
7.21394498752	1.06274219538799
7.2135706351473	1.05767341538799
7.2131962851652	1.04644688538799
7.2128219375737	1.04024609538799
7.2124475923728	1.03832491538799
7.2120732495625	1.03389855538799
7.2116989091428	1.03467293538799
7.2113245711137	1.02498682538799
7.2109502354752	1.01530762538799
7.2105759022273	1.01424809538799
7.21020157137	1.01582559538799
7.2098272429033	1.00920899538799
7.2094529168272	1.01393302538799
7.2090785931417	1.01678045538799
7.2087042718468	1.02079900538799
7.2083299529425	1.02070005538799
7.2079556364288	1.01967795538799
7.2075813223057	1.01327797538799
7.2072070105732	1.01734312538799
7.2068327012313	1.01245113538799
7.20645839428	1.00777169538799
7.2060840897193	1.00755127538799
7.2057097875492	1.02381464538799
7.2053354877697	1.02337607538799
7.2049611903808	1.01875873538799
7.2045868953825	1.01721855538799
7.2042126027748	1.02833040538799
7.2038383125577	1.04656990538799
7.2034640247312	1.04280706538799
7.2030897392953	1.05732294538799
7.20271545625	1.06401868538799
7.2023411755953	1.08143707538799
7.2019668973312	1.07132216538799
7.2015926214577	1.07687696538799
7.2012183479748	1.06627842538799
7.2008440768825	1.08217104538799
7.2004698081808	1.07818575538799
7.2000955418697	1.08931072538799
7.1997212779492	1.08624693538799
7.1993470164193	1.09810539538799
7.19897275728	1.09942730538799
7.1985985005313	1.10789974538799
7.1982242461732	1.09897097538799
7.1978499942057	1.10420330538799
7.1974757446288	1.09218343538799
7.1971014974425	1.09730239538799
7.1967272526468	1.10664793538799
7.1963530102417	1.11369057538799
7.1959787702272	1.10763414538799
7.1956045326033	1.12146755538799
7.19523029737	1.11456283538799
7.1948560645273	1.12131293538799
7.1944818340752	1.11246939538799
7.1941076060137	1.11497315538799
7.1937333803428	1.10502716538799
7.1933591570625	1.12382575538799
7.1929849361728	1.11090704538799
7.1926107176737	1.10531958538799
7.1922365015652	1.09058829538799
7.1918622878473	1.10182114538799
7.19148807652	1.08791943538799
7.1911138675833	1.09106894538799
7.1907396610372	1.07024046538799
7.1903654568817	1.07368477538799
7.1899912551168	1.05916198538799
7.1896170557425	1.06294067538799
7.1892428587588	1.05554898538799
7.1888686641657	1.05773016538799
7.1884944719632	1.05939992538799
7.1881202821513	1.06944318538799
7.18774609473	1.05260022538799
7.1873719096993	1.05033572538799
7.1869977270592	1.03495689538799
7.1866235468097	1.03663309538799
7.1862493689508	1.02707429538799
7.1858751934825	1.02830358538799
7.1855010204048	1.02730246538799
7.1851268497177	1.03129001538799
7.1847526814212	1.01331385538799
7.1843785155153	1.02507217538799
7.184004352	1.00942774538799
7.1836301908753	1.01921495538799
7.1832560321412	1.01520546538799
7.1828818757977	1.02319379538799
7.1825077218448	1.01209815538799
7.1821335702825	1.02333255538799
7.1817594211108	1.02186199538799
7.1813852743297	1.03232642538799
7.1810111299392	1.01409872538799
7.1806369879393	1.03578516538799
7.18026284833	1.02726241538799
7.1798887111113	1.03624638538799
7.1795145762832	1.04402204538799
7.1791404438457	1.03192218538799
7.1787663137988	1.02859278538799
7.1783921861425	1.03400298538799
7.1780180608768	1.04336448538799
7.1776439380017	1.04236074538799
7.1772698175172	1.06044598538799
7.1768956994233	1.04550894538799
7.17652158372	1.07000967538799
7.1761474704073	1.06049426538799
7.1757733594852	1.07692226538799
7.1753992509537	1.07293280538799
7.1750251448128	1.09281059538799
7.1746510410625	1.08328064538799
7.1742769397028	1.08466418538799
7.1739028407337	1.07300349538799
7.1735287441552	1.08628972538799
7.1731546499673	1.07900949538799
7.17278055817	1.08612509538799
7.1724064687633	1.08464869538799
7.1720323817472	0.871262875387994
7.1716582971217	1.08686455538799
7.1712842148868	1.09909566538799
7.1709101350425	1.09161945538799
7.1705360575888	1.10128744538799
7.1701619825257	1.09635659538799
7.1697879098532	1.10462244538799
7.1694138395713	1.09631451538799
7.16903977168	1.09257157538799
7.1686657061793	1.10158141538799
7.1682916430692	1.10086556538799
7.1679175823497	1.09863897538799
7.1675435240208	1.11601015538799
7.1671694680825	1.09912451538799
7.1667954145348	1.10926612538799
7.1664213633777	1.10011788538799
7.1660473146112	1.11752375538799
7.1656732682353	1.11665006538799
7.16529922425	1.13290878538799
7.1649251826553	1.12355586538799
7.1645511434512	1.14159890538799
7.1641771066377	1.13108667538799
7.1638030722148	1.13786884538799
7.1634290401825	1.12994345538799
7.1630550105408	1.15809389538799
7.1626809832897	1.14877148538799
7.1623069584292	1.14185758538799
7.1619329359593	1.13112112538799
7.16155891588	1.12272246538799
7.1611848981913	1.11027880538799
7.1608108828932	1.14304658538799
7.1604368699857	1.13744171538799
7.1600628594688	1.15814324538799
7.1596888513425	1.14360173538799
7.1593148456068	1.15997549538799
7.1589408422617	1.14240523538799
7.1585668413072	1.15137239538799
7.1581928427433	1.14452298538799
7.15781884657	1.17208214538799
7.1574448527873	1.14698716538799
7.1570708613952	1.14844735538799
7.1566968723937	1.13489910538799
7.1563228857828	1.15601333538799
7.1559489015625	1.14604672538799
7.1555749197328	1.13008829538799
7.1552009402937	1.13676162538799
7.1548269632452	1.12381967538799
7.1544529885873	1.12712308538799
7.15407901632	1.12828978538799
7.1537050464433	1.13314040538799
7.1533310789572	1.13214632538799
7.1529571138617	1.14843042538799
7.1525831511568	1.15957435538799
7.1522091908425	1.15130885538799
7.1518352329188	1.14062973538799
7.1514612773857	1.13962920538799
7.1510873242432	1.12427409538799
7.1507133734913	1.12213095538799
7.15033942513	1.11520882538799
7.1499654791593	1.12587293538799
7.1495915355792	1.13693531538799
7.1492175943897	1.14751740538799
7.1488436555908	1.12073739538799
7.1484697191825	1.11557217538799
7.1480957851648	1.10946889538799
7.1477218535377	1.10750373538799
7.1473479243012	1.09451874538799
7.1469739974553	1.08795651538799
7.146600073	1.07799895538799
7.1462261509353	1.09216519538799
7.1458522312612	1.07741089538799
7.1454783139777	1.08025809538799
7.1451043990848	1.05476757538799
7.1447304865825	1.05683406538799
7.1443565764708	1.05546244538799
7.1439826687497	1.07759269538799
7.1436087634192	1.07928808538799
7.1432348604793	1.08111652538799
7.14286095993	1.06341703538799
7.1424870617713	1.06632681538799
7.1421131660032	1.05742021538799
7.1417392726257	1.05085047538799
7.1413653816388	1.05283745538799
7.1409914930425	1.05898376538799
7.1406176068368	1.06197854538799
7.1402437230217	1.06076272538799
7.1398698415972	1.04787059538799
7.1394959625633	1.05348046538799
7.13912208592	1.06205388538799
7.1387482116673	1.05592461538799
7.1383743398052	1.05420442538799
7.1380004703337	1.05005820538799
7.1376266032528	1.05169995538799
7.1372527385625	1.04922696538799
7.1368788762628	1.05234321538799
7.1365050163537	1.06149860538799
7.1361311588352	1.06162460538799
7.1357573037073	1.05837377538799
7.13538345097	1.06446739538799
7.1350096006233	1.07807966538799
7.1346357526672	1.08468087538799
7.1342619071017	1.09612914538799
7.1338880639268	1.09475394538799
7.1335142231425	1.12010034538799
7.1331403847488	1.11609133538799
7.1327665487457	1.13023253538799
7.1323927151332	1.13432534538799
7.1320188839113	1.13799747538799
7.13164505508	1.11905082538799
7.1312712286393	1.12682970538799
7.1308974045892	1.10993214538799
7.1305235829297	1.11261316538799
7.1301497636608	1.08918090538799
7.1297759467825	1.08159943538799
7.1294021322948	1.06328173538799
7.1290283201977	1.05262263538799
7.1286545104912	1.03311260538799
7.1282807031753	1.02890833538799
7.12790689825	1.00755377538799
7.1275330957153	0.994608125387994
7.1271592955712	0.966243585387994
7.1267854978177	0.957581005387994
7.1264117024548	0.938715655387994
7.1260379094825	0.941088285387994
7.1256641189008	0.923850975387994
7.1252903307097	0.914115865387994
7.1249165449092	0.892467705387994
7.1245427614993	0.893564065387994
7.12416898048	0.868660655387994
7.1237952018513	0.855482065387994
7.1234214256132	0.833621705387994
7.1230476517657	0.826450545387994
7.1226738803088	0.785031165387994
7.1223001112425	0.766974175387994
7.1219263445668	0.728347625387994
7.1215525802817	0.708204355387994
7.1211788183872	0.682316865387994
7.1208050588833	0.649011694387994
7.12043130177	0.610340797387994
7.1200575470473	0.585271977387994
7.1196837947152	0.552229546387994
7.1193100447737	0.525195681387994
7.1189362972228	0.509081088387994
7.1185625520625	0.479682766387994
7.1181888092928	0.454240464387994
7.1178150689137	0.451986216387994
7.1174413309252	0.427945994387994
7.1170675953273	0.407549761387994
7.11669386212	0.403764747387994
7.1163201313033	0.389991485387994
7.1159464028772	0.378441595387994
7.1155726768417	0.368528865387994
7.1151989531968	0.365264617387994
7.1148252319425	0.355938278387994
7.1144515130788	0.348303341387994
7.1140777966057	0.321182929387994
7.1137040825232	0.303965412387994
7.1133303708313	0.284799002387994
7.11295666153	0.253903650387994
7.1125829546193	0.225511573387994
7.1122092500992	0.202645920387994
7.1118355479697	0.168042623387994
7.1114618482308	0.138791554387994
7.1110881508825	0.117283963387994
7.1107144559248	0.100484066387994
7.1103407633577	0.0848326913879943
7.1099670731812	0.0793275163879943
7.1095933853953	0.0691122043879943
7.1092197	0.0645577833879942
7.1088460169953	0.0591323903879943
7.1084723363812	0.0516448253879942
7.1080986581577	0.0451560543879942
7.1077249823248	0.0437423513879942
7.1073513088825	0.0377061893879942
7.1069776378308	0.0377353363879943
7.1066039691697	0.0392402933879942
7.1062303028992	0.0339653723879942
7.1058566390193	0.0253689223879943
7.10548297753	0.0234671163879943
7.1051093184313	0.0148065613879942
7.1047356617232	0.0153378773879942
7.1043620074057	0.00967099538799421
7.1039883554788	0.00765457038799428
7.1036147059425	0.0125250153879942
7.1032410587968	0.0116688543879943
7.1028674140417	0.00940229838799422
7.1024937716772	0.0205924443879942
7.1021201317033	0.0190354813879942
7.10174649412	0.0232925043879942
7.1013728589273	0.0161766343879942
7.1009992261252	0.0207556413879942
7.1006255957137	0.0106283653879942
7.1002519676928	0.0108708073879942
7.0998783420625	0.00268765638799418
7.0995047188228	0.00966905838799426
7.0991310979737	0.0044128233879942
7.0987574795152	0.00968887738799423
7.0983838634473	0.00609552138799413
7.09801024977	0.00958734038799414
7.0976366384833	0.0050562553879942
7.0972630295872	0.00490134238799417
7.0968894230817	-5.9876561200578E-4
7.0965158189668	-6.17600612005831E-4
7.0961422172425	-0.00344008861200584
7.0957686179088	0.00391420038799423
7.0953950209657	0.00356008938799418
7.0950214264132	0.00697880338799417
7.0946478342513	-0.00141972961200582
7.09427424448	0.0051566593879942
7.0939006570993	0.0013175833879942
7.0935270721092	0.0119864273879942
7.0931534895097	0.00595130838799418
7.0927799093008	0.00239508638799424
7.0924063314825	-4.33243612005807E-4
7.0920327560548	0.00669961438799421
7.0916591830177	-0.00342870461200578
7.0912856123712	-0.00535986561200585
7.0909120441153	-0.00500095561200581
7.09053847825	0.0116340743879942
7.0901649147753	0.00268458638799424
7.0897913536912	0.0143290393879942
7.0894177949977	0.0109649233879942
7.0890442386948	0.0151716703879943
7.0886706847825	0.00867845938799416
7.0882971332608	0.0153595733879942
7.0879235841297	0.0091404253879942
7.0875500373892	0.0155799023879942
7.0871764930393	0.00687792238799417
7.08680295108	8.95582387994198E-4
7.0864294115113	-0.00222868461200576
7.0860558743332	0.00670056838799427
7.0856823395457	-0.0063991016120058
7.0853088071488	-0.00922197761200583
7.0849352771425	-0.0141331326120057
7.0845617495268	0.00184949538799423
7.0841882243017	0.00347253038799422
7.0838147014672	0.00800650638799422
7.0834411810233	0.00728973038799419
7.08306766297	0.00919898638799427
7.0826941473073	0.0180472063879942
7.0823206340352	0.0176580773879942
7.0819471231537	0.00234424338799416
7.0815736146628	0.00129827138799421
7.0812001085625	-0.00274110561200575
7.0808266048528	0.00125160138799418
7.0804531035337	-0.00455713961200582
7.0800796046052	8.90123879941918E-5
7.0797061080673	-0.00801200361200582
7.07933261392	0.00289853738799417
7.0789591221633	0.0153934883879942
7.0785856327972	0.0212579893879942
7.0782121458217	0.0163457323879942
7.0778386612368	0.00565599738799422
7.0774651790425	6.96741387994193E-4
7.0770916992388	6.09391387994151E-4
7.0767182218257	-0.0094421276120058
7.0763447468032	-0.00820425861200585
7.0759712741713	-0.00878570161200576
7.07559780393	-0.0185318356120058
7.0752243360793	-0.0205268926120057
7.0748508706192	-0.0156330836120057
7.0744774075497	-0.0188581716120058
7.0741039468708	-0.0113923316120058
7.0737304885825	-0.0143477096120057
7.0733570326848	-0.00562954661200582
7.0729835791777	-0.00862071561200578
7.0726101280612	5.55657387994124E-4
7.0722366793353	-3.74800612005788E-4
7.071863233	-0.00263354861200582
7.0714897890553	-0.0121236516120058
7.0711163475012	0.00292372038799421
7.0707429083377	-0.00160381861200581
7.0703694715648	0.00423317438799431
7.0699960371825	9.31017387994226E-4
7.0696226051908	0.00180327238799427
7.0692491755897	0.00354933038799415
7.0688757483792	0.0058789183879942
7.0685023235593	-0.00743231861200583
7.06812890113	0.00185718438799426
7.0677554810913	0.00279071238799422
7.0673820634432	0.00266253238799424
7.0670086481857	7.00377387994222E-4
